2025-10-25,00:00:00,KFM_001,6970631404290470,MA304H3E,3867,0,0,13,10898,12298,6817,2294,0,2281,121061629,0,7483682,2011438
2025-10-25,00:00:10,KFM_001,6970631404290470,MA304H3E,3853,0,0,10,10781,12193,6868,2296,0,2283,121065353,0,7483695,2011498
2025-10-25,00:00:20,KFM_001,6970631404290470,MA304H3E,3857,0,0,11,10772,12217,6911,2293,0,2280,121065353,0,7483695,2011498
2025-10-25,00:00:30,KFM_001,6970631404290470,MA304H3E,3874,0,0,4,10783,12280,6941,2297,0,2282,121065353,0,7483695,2011498
2025-10-25,00:00:40,KFM_001,6970631404290470,MA304H3E,3893,0,0,8,10793,12317,6998,2299,0,2286,121065353,0,7483695,2011498
2025-10-25,00:00:50,KFM_001,6970631404290470,MA304H3E,3897,0,0,9,10787,12330,7022,2299,0,2284,121065353,0,7483695,2011498
2025-10-25,00:01:00,KFM_001,6970631404290470,MA304H3E,3908,0,0,0,10794,12353,7055,2300,0,2286,121065353,0,7483695,2011498
2025-10-25,00:01:10,KFM_001,6970631404290470,MA304H3E,3917,0,0,0,10784,12398,7109,2298,0,2284,121065353,0,7483695,2011498
2025-10-25,00:01:20,KFM_001,6970631404290470,MA304H3E,3820,0,10,0,10419,12460,6826,2296,0,2284,121065353,0,7483695,2011498
2025-10-25,00:01:30,KFM_001,6970631404290470,MA304H3E,3778,0,15,0,10386,12346,6659,2298,0,2283,121065353,0,7483695,2011498
2025-10-25,00:01:40,KFM_001,6970631404290470,MA304H3E,3720,0,15,0,10397,12137,6400,2300,0,2284,121065353,0,7483695,2011498
2025-10-25,00:01:50,KFM_001,6970631404290470,MA304H3E,3585,0,0,178,10316,11159,6237,2301,0,2288,121065353,0,7483695,2011498
2025-10-25,00:02:00,KFM_001,6970631404290470,MA304H3E,3574,0,0,164,10227,11160,6242,2300,0,2289,121065353,0,7483695,2011498
2025-10-25,00:02:10,KFM_001,6970631404290470,MA304H3E,3580,0,0,164,10233,11173,6255,2302,0,2291,121065353,0,7483695,2011498
2025-10-25,00:02:20,KFM_001,6970631404290470,MA304H3E,3575,0,0,163,10220,11179,6267,2298,0,2287,121065353,0,7483695,2011498
2025-10-25,00:02:30,KFM_001,6970631404290470,MA304H3E,3569,0,0,163,10239,11137,6205,2303,0,2288,121065353,0,7483695,2011498
2025-10-25,00:02:40,KFM_001,6970631404290470,MA304H3E,3473,0,0,164,10241,10800,5836,2302,0,2290,121065353,0,7483695,2011498
2025-10-25,00:02:50,KFM_001,6970631404290470,MA304H3E,3424,0,0,163,10247,10643,5649,2303,0,2290,121065353,0,7483695,2011498
2025-10-25,00:03:00,KFM_001,6970631404290470,MA304H3E,3422,0,0,163,10249,10625,5632,2303,0,2290,121065353,0,7483695,2011498
2025-10-25,00:03:10,KFM_001,6970631404290470,MA304H3E,3412,0,0,163,10240,10601,5611,2301,0,2289,121065353,0,7483695,2011498
2025-10-25,00:03:20,KFM_001,6970631404290470,MA304H3E,3408,0,0,163,10241,10587,5600,2301,0,2287,121065353,0,7483695,2011498
2025-10-25,00:03:30,KFM_001,6970631404290470,MA304H3E,3377,0,0,162,10238,10491,5474,2302,0,2289,121065353,0,7483695,2011498
2025-10-25,00:03:40,KFM_001,6970631404290470,MA304H3E,3301,0,0,158,10242,10248,5180,2302,0,2290,121065353,0,7483695,2011498
2025-10-25,00:03:50,KFM_001,6970631404290470,MA304H3E,3291,0,0,157,10241,10222,5139,2302,0,2290,121065353,0,7483695,2011498
2025-10-25,00:04:00,KFM_001,6970631404290470,MA304H3E,3287,0,0,156,10244,10214,5121,2304,0,2291,121065353,0,7483695,2011498
2025-10-25,00:04:10,KFM_001,6970631404290470,MA304H3E,3279,0,0,157,10239,10193,5101,2302,0,2288,121065353,0,7483695,2011498
2025-10-25,00:04:20,KFM_001,6970631404290470,MA304H3E,3273,0,0,157,10235,10180,5086,2301,0,2287,121065353,0,7483695,2011498
2025-10-25,00:04:30,KFM_001,6970631404290470,MA304H3E,2878,0,0,91,10234,9202,3544,2303,0,2290,121065353,0,7483695,2011498
2025-10-25,00:04:40,KFM_001,6970631404290470,MA304H3E,2870,0,0,90,10234,9185,3512,2303,0,2290,121065353,0,7483695,2011498
2025-10-25,00:04:50,KFM_001,6970631404290470,MA304H3E,2864,0,0,90,10221,9178,3510,2301,0,2289,121065353,0,7483695,2011498
2025-10-25,00:05:00,KFM_001,6970631404290470,MA304H3E,2916,0,0,91,10392,9166,3734,2302,0,2290,121065353,0,7483695,2011498
2025-10-25,00:05:10,KFM_001,6970631404290470,MA304H3E,2913,0,0,90,10388,9158,3736,2300,0,2288,121065353,0,7483695,2011498
2025-10-25,00:05:20,KFM_001,6970631404290470,MA304H3E,2916,0,0,92,10402,9156,3753,2299,0,2288,121065353,0,7483695,2011498
2025-10-25,00:05:30,KFM_001,6970631404290470,MA304H3E,2918,0,0,92,10406,9165,3745,2301,0,2289,121065353,0,7483695,2011498
2025-10-25,00:05:40,KFM_001,6970631404290470,MA304H3E,2918,0,0,92,10401,9163,3745,2301,0,2290,121065353,0,7483695,2011498
2025-10-25,00:05:50,KFM_001,6970631404290470,MA304H3E,2917,0,0,91,10400,9164,3745,2300,0,2290,121065353,0,7483695,2011498
2025-10-25,00:06:00,KFM_001,6970631404290470,MA304H3E,2916,0,0,92,10397,9160,3750,2300,0,2289,121065353,0,7483695,2011498
2025-10-25,00:06:10,KFM_001,6970631404290470,MA304H3E,2916,0,0,91,10396,9161,3745,2300,0,2290,121065353,0,7483695,2011498
2025-10-25,00:06:20,KFM_001,6970631404290470,MA304H3E,2918,0,0,91,10402,9164,3748,2301,0,2291,121065353,0,7483695,2011498
2025-10-25,00:06:30,KFM_001,6970631404290470,MA304H3E,2916,0,0,92,10399,9159,3745,2300,0,2289,121065353,0,7483695,2011498
2025-10-25,00:06:40,KFM_001,6970631404290470,MA304H3E,2922,0,0,96,10430,9162,3764,2300,0,2290,121065353,0,7483695,2011498
2025-10-25,00:06:50,KFM_001,6970631404290470,MA304H3E,2923,0,0,96,10433,9163,3767,2300,0,2290,121065353,0,7483695,2011498
2025-10-25,00:07:00,KFM_001,6970631404290470,MA304H3E,2923,0,0,96,10431,9163,3764,2301,0,2290,121065353,0,7483695,2011498
2025-10-25,00:07:10,KFM_001,6970631404290470,MA304H3E,2923,0,0,96,10429,9160,3767,2300,0,2290,121065353,0,7483695,2011498
2025-10-25,00:07:20,KFM_001,6970631404290470,MA304H3E,2928,0,0,96,10444,9167,3771,2302,0,2290,121065353,0,7483695,2011498
2025-10-25,00:07:30,KFM_001,6970631404290470,MA304H3E,2923,0,0,96,10433,9161,3766,2301,0,2289,121065353,0,7483695,2011498
2025-10-25,00:07:40,KFM_001,6970631404290470,MA304H3E,2925,0,0,96,10437,9163,3767,2301,0,2289,121065353,0,7483695,2011498
2025-10-25,00:07:50,KFM_001,6970631404290470,MA304H3E,2929,0,0,96,10446,9169,3769,2303,0,2290,121065353,0,7483695,2011498
2025-10-25,00:08:00,KFM_001,6970631404290470,MA304H3E,2929,0,0,96,10445,9170,3769,2303,0,2290,121065353,0,7483695,2011498
2025-10-25,00:08:10,KFM_001,6970631404290470,MA304H3E,2926,0,0,96,10441,9162,3770,2301,0,2289,121065353,0,7483695,2011498
2025-10-25,00:08:20,KFM_001,6970631404290470,MA304H3E,2927,0,0,96,10440,9168,3768,2303,0,2291,121065353,0,7483695,2011498
2025-10-25,00:08:30,KFM_001,6970631404290470,MA304H3E,2926,0,0,96,10445,9164,3768,2302,0,2286,121065353,0,7483695,2011498
2025-10-25,00:08:40,KFM_001,6970631404290470,MA304H3E,2928,0,0,96,10443,9168,3767,2303,0,2289,121065353,0,7483695,2011498
2025-10-25,00:08:50,KFM_001,6970631404290470,MA304H3E,2929,0,0,96,10446,9169,3768,2303,0,2289,121065353,0,7483695,2011498
2025-10-25,00:09:00,KFM_001,6970631404290470,MA304H3E,2925,0,0,96,10441,9160,3771,2301,0,2288,121065353,0,7483695,2011498
2025-10-25,00:09:10,KFM_001,6970631404290470,MA304H3E,2932,0,0,96,10446,9166,3777,2303,0,2293,121065353,0,7483695,2011498
2025-10-25,00:09:20,KFM_001,6970631404290470,MA304H3E,2927,0,0,96,10438,9163,3774,2301,0,2293,121065353,0,7483695,2011498
2025-10-25,00:09:30,KFM_001,6970631404290470,MA304H3E,2926,0,0,96,10438,9162,3771,2301,0,2291,121065353,0,7483695,2011498
2025-10-25,00:09:40,KFM_001,6970631404290470,MA304H3E,3064,0,111,0,10436,10247,3678,2301,0,2291,121065353,0,7483695,2011498
2025-10-25,00:09:50,KFM_001,6970631404290470,MA304H3E,3068,0,112,0,10441,10253,3679,2302,0,2293,121065353,0,7483695,2011498
2025-10-25,00:10:00,KFM_001,6970631404290470,MA304H3E,3064,0,111,0,10438,10246,3676,2301,0,2290,121065353,0,7483695,2011498
2025-10-25,00:10:10,KFM_001,6970631404290470,MA304H3E,3063,0,111,0,10436,10240,3675,2301,0,2290,121065353,0,7483695,2011498
2025-10-25,00:10:20,KFM_001,6970631404290470,MA304H3E,3062,0,111,0,10436,10234,3674,2300,0,2289,121065353,0,7483695,2011498
2025-10-25,00:10:30,KFM_001,6970631404290470,MA304H3E,3064,0,111,0,10441,10241,3671,2302,0,2291,121065353,0,7483695,2011498
2025-10-25,00:10:40,KFM_001,6970631404290470,MA304H3E,3063,0,111,0,10440,10242,3669,2302,0,2289,121065353,0,7483695,2011498
2025-10-25,00:10:50,KFM_001,6970631404290470,MA304H3E,3064,0,111,0,10439,10246,3673,2302,0,2289,121065353,0,7483695,2011498
2025-10-25,00:11:00,KFM_001,6970631404290470,MA304H3E,3061,0,111,0,10432,10240,3679,2299,0,2288,121065353,0,7483695,2011498
2025-10-25,00:11:10,KFM_001,6970631404290470,MA304H3E,3060,0,111,0,10430,10235,3680,2299,0,2287,121065353,0,7483695,2011498
2025-10-25,00:11:20,KFM_001,6970631404290470,MA304H3E,3061,0,111,0,10433,10240,3677,2300,0,2288,121065353,0,7483695,2011498
2025-10-25,00:11:30,KFM_001,6970631404290470,MA304H3E,3027,0,53,0,10232,10119,3675,2302,0,2287,121065353,0,7483695,2011498
2025-10-25,00:11:40,KFM_001,6970631404290470,MA304H3E,3026,0,53,0,10225,10120,3677,2300,0,2290,121065353,0,7483695,2011498
2025-10-25,00:11:50,KFM_001,6970631404290470,MA304H3E,3026,0,53,0,10227,10116,3673,2301,0,2291,121065353,0,7483695,2011498
2025-10-25,00:12:00,KFM_001,6970631404290470,MA304H3E,3024,0,53,0,10226,10109,3675,2300,0,2290,121065353,0,7483695,2011498
2025-10-25,00:12:10,KFM_001,6970631404290470,MA304H3E,3018,0,54,0,10212,10101,3668,2298,0,2289,121065353,0,7483695,2011498
2025-10-25,00:12:20,KFM_001,6970631404290470,MA304H3E,3029,0,54,0,10231,10116,3670,2302,0,2294,121065353,0,7483695,2011498
2025-10-25,00:12:30,KFM_001,6970631404290470,MA304H3E,3018,0,53,0,10215,10096,3665,2298,0,2289,121065353,0,7483695,2011498
2025-10-25,00:12:40,KFM_001,6970631404290470,MA304H3E,3020,0,53,0,10219,10100,3663,2299,0,2291,121065353,0,7483695,2011498
2025-10-25,00:12:50,KFM_001,6970631404290470,MA304H3E,3023,0,54,0,10226,10108,3655,2302,0,2293,121065353,0,7483695,2011498
2025-10-25,00:13:00,KFM_001,6970631404290470,MA304H3E,3020,0,54,0,10222,10099,3650,2301,0,2293,121065353,0,7483695,2011498
2025-10-25,00:13:10,KFM_001,6970631404290470,MA304H3E,3018,0,54,0,10219,10094,3649,2300,0,2293,121065353,0,7483695,2011498
2025-10-25,00:13:20,KFM_001,6970631404290470,MA304H3E,3848,0,412,0,12193,10097,7809,2301,0,2293,121065353,0,7483695,2011498
2025-10-25,00:13:30,KFM_001,6970631404290470,MA304H3E,3062,0,61,0,10335,10090,3836,2300,0,2289,121065353,0,7483695,2011498
2025-10-25,00:13:40,KFM_001,6970631404290470,MA304H3E,3070,0,62,0,10344,10099,3850,2301,0,2294,121065353,0,7483695,2011498
2025-10-25,00:13:50,KFM_001,6970631404290470,MA304H3E,3067,0,61,0,10343,10094,3845,2301,0,2292,121065353,0,7483695,2011498
2025-10-25,00:14:00,KFM_001,6970631404290470,MA304H3E,3070,0,61,0,10347,10099,3848,2302,0,2294,121065353,0,7483695,2011498
2025-10-25,00:14:10,KFM_001,6970631404290470,MA304H3E,3069,0,62,0,10344,10096,3846,2301,0,2293,121065353,0,7483695,2011498
2025-10-25,00:14:20,KFM_001,6970631404290470,MA304H3E,3071,0,61,0,10348,10101,3849,2302,0,2295,121065353,0,7483695,2011498
2025-10-25,00:14:30,KFM_001,6970631404290470,MA304H3E,3065,0,61,0,10337,10094,3840,2301,0,2293,121065353,0,7483695,2011498
2025-10-25,00:14:40,KFM_001,6970631404290470,MA304H3E,3073,0,62,0,10348,10108,3842,2304,0,2296,121065353,0,7483695,2011498
2025-10-25,00:14:50,KFM_001,6970631404290470,MA304H3E,3070,0,61,0,10347,10106,3832,2304,0,2294,121065353,0,7483695,2011498
2025-10-25,00:15:00,KFM_001,6970631404290470,MA304H3E,3066,0,61,0,10342,10095,3832,2302,0,2292,121065353,0,7483695,2011498
2025-10-25,00:15:10,KFM_001,6970631404290470,MA304H3E,3066,0,61,0,10338,10098,3830,2302,0,2293,121065353,0,7483695,2011498
2025-10-25,00:15:20,KFM_001,6970631404290470,MA304H3E,3061,0,61,0,10331,10091,3825,2301,0,2290,121065353,0,7483695,2011498
2025-10-25,00:15:30,KFM_001,6970631404290470,MA304H3E,3540,0,62,0,11857,10095,5759,2301,0,2291,121065353,0,7483695,2011498
2025-10-25,00:15:40,KFM_001,6970631404290470,MA304H3E,3536,0,62,0,11845,10087,5754,2299,0,2290,121065353,0,7483695,2011498
2025-10-25,00:15:50,KFM_001,6970631404290470,MA304H3E,3535,0,61,0,11850,10088,5754,2300,0,2289,121065353,0,7483695,2011498
